Tweet_ID,Tweet_Text,created_at,location,Informativeness
3.89953E+17,RT @erictayagSays: #bohol earthquake emerging as a major #ph earthquake Let us pray many lives were spared Let us take stock how to respondâ€_,Tue Oct 15 03:17:25 +0000 2013,rosario cavite,Related - but not informative
3.89953E+17,RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay â™¡,,,Related - but not informative
3.89953E+17,RT @HoyJanna: #PrayForVisayas _Ÿ˜°,Tue Oct 15 03:18:42 +0000 2013,,Related - but not informative
3.89954E+17,#PrayForVisayas my relatives are okay naman ata ehh.. :(,Tue Oct 15 03:19:00 +0000 2013,MNL Philippines,Related - but not informative
3.89954E+17,RT @sunstarcebu: Meat vendor at Mandaue City Public Market killed after getting buried in debris. via @lagunda23 #Cebu #earthquake,Tue Oct 15 03:19:12 +0000 2013,"Cebu, New Mexico & Seattle, WA",Related and informative
3.89954E+17,"My girls are in the Philippines and there was an earthquake there today, hope they are ok! I feel like a worried mom! :/",Tue Oct 15 03:19:25 +0000 2013,Dallas,Related - but not informative
3.89954E+17,"RT @juanxi: Please spread the word. Mga kababayan sa Visayas, please use #rescuePH for information about people needing rescue. We will comâ€_",Tue Oct 15 03:21:05 +0000 2013,"BiÌ±an City Of Laguna , Phil.",Related and informative
3.89955E+17,RT @AngNasaBabaNito: Loboc Church in Bohol then and now after the 7.2 magnitude earthquake just today #earthquake #PrayForVisayas (c) http:â€_,,,Related and informative
3.89955E+17,Let us pray all those affected by the massive earthquake off in Negros Oriental for their safety &amp; well-being. Lord is w/ us #prayforVISAYAS,,,Related - but not informative
3.89955E+17,"7.2 quake hits central Philippines, killing 6 - The Hindu http://t.co/d5OmOK21LS",Tue Oct 15 03:23:31 +0000 2013,0RCR,Related and informative
3.89955E+17,Grabe talaga yung nangyare sa Cebu. Thank God di tayo inabot ng lindol. #PrayForBohol,,,Related - but not informative
3.89955E+17,"Ang ganda ng gising ko pero pagbukas ko ng Twitter, trending ang Earthquake magnitude 7.2 sa Bohol Grabe ang Lakas Nun :( #PrayForBohol",Tue Oct 15 03:24:19 +0000 2013,Manila,Related - but not informative
3.89955E+17,"RT @BBCBreaking: 7.2 magnitude earthquake hits central Philippines, killing four, but no tsunami expected say officials http://t.co/5iok6dDâ€_",Tue Oct 15 03:24:52 +0000 2013,Jakarta Capital Region,Related and informative
3.89955E+17,RT @suthichai: à_Åà¸œà_ˆà¸™à¸”à¸´à¸™à_„à¸«à¸§à¸«à¸™à¸±à¸Åà¸—à¸µà_ˆà¸Ÿà¸´à¸¥à¸´à¸›à¸›à¸´à¸™à¸ªà_Œ Magnitude-7.1 earthquake hits the Philippines http://t.co/KiWcauu2xo,Tue Oct 15 03:24:56 +0000 2013,"Bangkok,Thailand",Related and informative
3.89955E+17,"Magnitude 7.4 quake hits Philippines, no tsunami threat | Reuters http://t.co/Au2UzVqlNR",,,Related and informative
3.89956E+17,RT @RT_com: UPDATE: Six killed after 7.1 #quake hits southern #Philippines (PHOTOS) http://t.co/0J6Eg19Gws,Tue Oct 15 03:27:09 +0000 2013,Republik Indonesia,Related and informative
3.89956E+17,I just heard from the news. I can't imagine how terrible the experience must be for those who are affected. #PrayForBohol #PrayforCebu,,,Related - but not informative
3.89956E+17,huhuhu grabe kusuga sa linog bsan diare sa dipolog may gne wah ray nangaguba..  #PrayForVisayas  #PrayForMindanao,Tue Oct 15 03:27:11 +0000 2013,,Related - but not informative
3.89956E+17,RT @BBCNews: Deadly quake strikes Philippines http://t.co/wM5CMa9wvN,,,Related and informative
3.89956E+17,Stay safe everyone! Pray and hope. _Ÿ™è #PrayForVisayas,Tue Oct 15 03:27:59 +0000 2013,KathNiel's Heart ‰ª´,Related - but not informative
3.89956E+17,RT @ADMU_WVT: Our hearts and prayers go out to all our brothers and sisters in Visayas and Mindanao. Stay strong! #OBF #PrayforVisayas #Praâ€_,,,Related - but not informative
3.89956E+17,RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay â™¡,Tue Oct 15 03:29:34 +0000 2013,New York,Related - but not informative
3.89957E+17,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Yâ€_,Tue Oct 15 03:32:11 +0000 2013,Singapore,Related and informative
3.89957E+17,Sad to hear the quake news. Heard these historical churches were ruined. #prayforbohol #prayforph _Ÿ™è http://t.co/UzvACiue7i,,,Related and informative
3.89957E+17,RT @SaySAMthing_: Dont tweet it. Do it :) #PrayForVisayas,Tue Oct 15 03:32:35 +0000 2013,North,Related - but not informative
3.89957E+17,Several killed in Philippines earthquake http://t.co/Zx7WE9CqC3,Tue Oct 15 03:34:40 +0000 2013,Los Angeles,Related and informative
3.89957E+17,RT @BeaDCuenca: #PrayForVisayas _Ÿ˜_,,,Related - but not informative
3.89958E+17,"RT @nprnews: Strong Quake Hits Central Philippines, Aftershocks Continue http://t.co/5t8uFWL6qe",,,Related and informative
3.89959E+17,Daghana'g naguba sa Tagbilaran oyy. #Earthquake #Bohol #FB,Tue Oct 15 03:39:22 +0000 2013,"Cebu, Philippines",Related - but not informative
3.89959E+17,"RT @nprnews: Strong Quake Hits Central Philippines, Aftershocks Continue http://t.co/5t8uFWL6qe",Tue Oct 15 03:39:23 +0000 2013,,Related and informative
3.89959E+17,#prayforBohol http://t.co/lJczvAi5R2,Tue Oct 15 03:41:05 +0000 2013,Manhattan,Related - but not informative
3.8996E+17,"RT @AyyTangaLangDre: Baclayon Church is one of the oldest Catholic churches in the Philippines, built in 1727. #earthquake #PrayForVisayas â€_",Tue Oct 15 03:42:47 +0000 2013,HJM,Related and informative
3.8996E+17,#PrayForBohol #PrayForCebu _Ÿ™è_Ÿ™è_Ÿ™è,Tue Oct 15 03:43:06 +0000 2013,"Barretos, Brasil",Related - but not informative
3.8996E+17,Ampo ug salig sa Ginoo katawhan sa Bohol ug Cebu. #PrayForVisayas,Tue Oct 15 03:44:41 +0000 2013,Gensan,Related - but not informative
3.8996E+17,"RT @thevibrantditch: To everyone in Visayas right now who are affected by the earthquake, please take care! #PrayForVisayas",,,Related - but not informative
3.8996E+17,RT @gretchenho: Heartbreaking to see the Churches have collapsed :( Hope everyone is okay. Keep safe still. Let's #PrayForVisayas.,,,Related - but not informative
3.8996E+17,"Just heard from Fleur, my assistant in the Philippines, that a 7.2 earthquake hit nearby bringing down buildings.... http://t.co/H83DBlyQYV",Tue Oct 15 03:46:28 +0000 2013,"Australia, New Zealand, USA",Related - but not informative
3.89961E+17,RT @CBCAlerts: Magnitude 7.2 earthquake strikes Bohol province of #Philippines.,,,Related and informative
3.89961E+17,#PrayForVisayas pagdasal po natin yung mga filipinos out there :),Tue Oct 15 03:47:16 +0000 2013,PH // MMP FHPH ‰ªÁ GFX DAY6PH,Related - but not informative
3.89961E+17,#prayforCebu #PrayForBohol #PrayForVisayas #PrayForThePhilippines,,,Related - but not informative
3.89962E+17,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Yâ€_,Tue Oct 15 03:50:50 +0000 2013,"Caloocan, Philippines",Related and informative
3.89962E+17,So bale nagising ako kasi gumagalaw yung kama ko. #PrayForVisayas,,,Related - but not informative
3.89962E+17,Please do include on your prayers the victims of the Massive Earthquake. #PrayForVisayas #earthquake,,,Related - but not informative
3.89962E+17,So hearthreaking!! #PrayforVisayas #PrayforPhilippines http://t.co/mDI872Nmm2,Tue Oct 15 03:52:21 +0000 2013,,Related - but not informative
3.89962E+17,Even behind the darkest Clouds...the sun still shines! #PrayForCebu #PrayForVisayas,Tue Oct 15 03:52:30 +0000 2013,barangay ginebra san miguel ,Related - but not informative
3.89962E+17,RT @kimpoyfeliciano: Praying for the safety our brothers and sisters in Cebu and Bohol. #earthquake #PrayForVisayas,,,Related - but not informative
3.89962E+17,RT @enzodeocales: 411 Year old Loboc Church in Bohol is badly damaged by a 7.2 earthquake. Very heartbreaking ;'(( #PrayForBohol http://t.câ€_,Tue Oct 15 03:53:25 +0000 2013,ˆ_Åˆü´ˆüªˆüÓˆ_ÎˆüÁˆü_ˆü£ˆ_Îˆüãˆüãˆü_ˆü_ˆüÁˆ_Ûˆüàˆüµˆ_öˆü¢ˆüª,Related and informative
3.89962E+17,RT @kimpoyfeliciano: Praying for the safety our brothers and sisters in Cebu and Bohol. #earthquake #PrayForVisayas,Tue Oct 15 03:53:46 +0000 2013,,Related - but not informative
3.89962E+17,RT @gretchenho: Heartbreaking to see the Churches have collapsed :( Hope everyone is okay. Keep safe still. Let's #PrayForVisayas.,,,Related and informative
3.89962E+17,"RT @AyyTangaLangDre: Baclayon Church is one of the oldest Catholic churches in the Philippines, built in 1727. #earthquake #PrayForVisayas â€_",Tue Oct 15 03:54:00 +0000 2013,,Related - but not informative
3.89963E+17,RT @krungy21: #prayforbohol #prayforcebu,Tue Oct 15 03:54:56 +0000 2013,"Manila, PHILIPPINES",Related - but not informative
3.89963E+17,RT @jasminip: #prayforBohol #PrayForCebu _Ÿ™è_Ÿ™è_Ÿ™è_Ÿ™è,Tue Oct 15 03:55:37 +0000 2013,PH,Related - but not informative
3.89963E+17,"Deadly quake strikes Philippines: An earthquake measuring 7.2 magnitude hits the central Philippines, killing ... http://t.co/Pw8H32UxD1",Tue Oct 15 03:55:57 +0000 2013,,Related and informative
3.89963E+17,RT @krungy21: #prayforbohol #prayforcebu,Tue Oct 15 03:57:21 +0000 2013,"ÌÏT: 14.5941103,120.9833341",Related - but not informative
3.89963E+17,RT @krungy21: #prayforbohol #prayforcebu,,,Related - but not informative
3.89964E+17,Praying for our brothers and sisters from Visayas; I hope they're all fine. #PrayForVisayas  #PrayForThePhilippines #earthquake,,,Related - but not informative
3.89964E+17,RT @krungy21: #prayforbohol #prayforcebu,Tue Oct 15 04:01:55 +0000 2013,,Related - but not informative
3.89964E+17,over 110 aftershocks noted :( that's too much...#PrayForVisayas #earthquake,Tue Oct 15 04:02:21 +0000 2013,,Related and informative
3.89965E+17,RT @babyren16: â€œFor My house will be called a house of prayer for all the peoples. Isaiah 56:7 #PrayForVisayas Cebu and Bohol. #Philippineâ€_,,,Related - but not informative
3.89965E+17,RT @disguised101: @danicelorenzo: i pray for the safety of the people there in visayas #earthquake #Philippines http://t.co/aNW5FJW3pS Stâ€_,,,Related - but not informative
3.89965E+17,RT @krungy21: #prayforbohol #prayforcebu,Tue Oct 15 04:05:22 +0000 2013,,Related - but not informative
3.89965E+17,"Grabe natulog lang ako, andami ng nangyari :( #PrayForVisayas #PrayForBohol #PrayForCebu",Tue Oct 15 04:05:53 +0000 2013,south,Related - but not informative
3.89966E+17,RT @krungy21: #prayforbohol #prayforcebu,,,Related - but not informative
3.89966E+17,"RT @DuudeItsKaren: Saddened to hear about the earthquake that hit the Philippines today. Praying for everyone there, including my family. #â€_",,,Related - but not informative
3.89966E+17,RT @BBCNews: Deadly quake strikes Philippines http://t.co/wM5CMa9wvN,Tue Oct 15 04:09:43 +0000 2013,Makati,Related and informative
3.89967E+17,RT @AngeL_LocKring: This is beyond imagination! Heart-wrenching! #PrayForVisayas #PrayForBohol #PrayForCebu http://t.co/eclKkM7J52,Tue Oct 15 04:11:35 +0000 2013,"Monte-Carlo, Monaco",Related - but not informative
3.89968E+17,RT @krungy21: #prayforbohol #prayforcebu,Tue Oct 15 04:14:58 +0000 2013,indonesia,Related - but not informative
3.89968E+17,My prayer goes to all the Bohol and Cebu victims of the earthquake earlier. #PrayForBohol #PrayForCebu,Tue Oct 15 04:15:04 +0000 2013,City of Golden Friendship,Related - but not informative
3.89968E+17,RT @Blaze_2014: Let us all pray for our brothers and sisters in Cebu and Bohol. #prayforcebu #prayforbohol _Ÿ™è,,,Related - but not informative
3.89968E+17,RT @WorldVisionNZ: Casualties from 7.2 #earthquake in the #Philippines is now 20+ according to authorities,Tue Oct 15 04:16:35 +0000 2013,Wellington | NZ ,Related and informative
3.89968E+17,Pati Cebu? Aw. #PrayForVisayas Aguy :(,Tue Oct 15 04:17:20 +0000 2013,Puso ni CJ Beltran ,Related - but not informative
3.89969E+17,"Strong quake shakes central Philippines, kills 12: MANILA, Philippines (AP) â€” A 7.2-magnitude earthquake colla... http://t.co/1qCmkxlWKL",Tue Oct 15 04:18:52 +0000 2013,indonesia,Related and informative
3.89969E+17,Let's pray for those who are in Visayas and Mindanao. #prayforcebu #prayforbohol #prayforleyte #PrayForVisayas #prayforMindanao,Tue Oct 15 04:19:10 +0000 2013,,Related - but not informative
3.89969E+17,RT @krungy21: #prayforbohol #prayforcebu,Tue Oct 15 04:19:26 +0000 2013,,Related - but not informative
3.89969E+17,RT @QuoteNiDoraemon: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.,Tue Oct 15 04:19:46 +0000 2013,val           ,Related - but not informative
3.89969E+17,â€œ@krungy21: #prayforbohol #prayforcebuâ€ù,Tue Oct 15 04:20:26 +0000 2013,,Related - but not informative
3.89969E+17,Terrible earthquake.... #prayforcebu #prayforbohol #prayfornegros... this is really make me feel superâ€_ http://t.co/WAeXlNqNP5,Tue Oct 15 04:20:36 +0000 2013,"mandaue,cebu city",Related - but not informative
3.89969E+17,"RT @CuteLovesMsgs: Before anything else, #PrayForVisayas",,,Related - but not informative
3.89969E+17,RT @kwissaaaaan: Earthquake _Ÿ˜__Ÿ˜”_Ÿ˜£_Ÿ˜__Ÿ˜¥_Ÿ˜°_Ÿ˜“_Ÿ˜©_Ÿ˜«_Ÿ˜¨_Ÿ˜±_Ÿ˜– _Ÿ™è_Ÿ™è_Ÿ™èâ›ªâ›ªâ›ª #PrayForBohol #PrayForCebu #PrayForVisayas #PrayForMindanao #PrayForPhilippines http://t.coâ€_,,,Related - but not informative
3.8997E+17,RT @jyramay: #PrayForBohol #PrayForVisayas,Tue Oct 15 04:22:29 +0000 2013,,Related - but not informative
3.8997E+17,RT @QuoteNiDoraemon: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.,Tue Oct 15 04:22:49 +0000 2013,"Seoul, Republic of Korea",Related - but not informative
3.8997E+17,RT @moreFUNinUST: #PrayForVisayas _Ÿ™è_Ÿ™è_Ÿ™è,Tue Oct 15 04:22:58 +0000 2013,Republic of the Philippines,Related - but not informative
3.8997E+17,â€œ@QuoteNiDoraemon: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.â€ù,,,Related - but not informative
3.8997E+17,"RT @Samledesma: Keep me safe, my God, for in You I take refuge.-- Psalm 16:1 #PrayforCebu #PrayforBohol",Tue Oct 15 04:23:31 +0000 2013,,Related - but not informative
3.8997E+17,RT @VhongX44: #prayforbohol #prayforcebu,Tue Oct 15 04:25:00 +0000 2013,Pilipinas Kong Mahal,Related - but not informative
3.8997E+17,We can face any fear &amp; trials when we know the Lord is with us. #PrayforVisayas,Tue Oct 15 04:25:41 +0000 2013,Wooyoung & Junho's ‰ª´ ,Related - but not informative
3.89971E+17,RT @moreFUNinUST: #PrayForVisayas _Ÿ™è_Ÿ™è_Ÿ™è,Tue Oct 15 04:26:42 +0000 2013,United Arab Emirates,Related - but not informative
3.89971E+17,RT @JuliElmoMEDICS: Stay safe over there Adiks and fellow Filipinos. #PrayForVisayas,Tue Oct 15 04:26:46 +0000 2013,"Bago City, Philippines",Related - but not informative
3.89972E+17,Earthquake Strike on Cebu and Bohol at 7.2 - October 15 2013 (VIDEO) | Pinoythinking: http://t.co/j8su0TCL5t #EARTHQUAKE #cebu #bohol,Tue Oct 15 04:30:46 +0000 2013,,Related and informative
3.89972E+17,RT @moreFUNinUST: #PrayForVisayas _Ÿ™è_Ÿ™è_Ÿ™è,Tue Oct 15 04:32:04 +0000 2013,Bulacan/Makati/Manila,Related - but not informative
3.89972E+17,Sto. Nino Cebu. #PrayForVisayas #repost http://t.co/ezFJUt8tCc,Tue Oct 15 04:32:14 +0000 2013,Republic of the Philippines,Related - but not informative
3.89972E+17,Repost! Let's all pray for our safety. #ig #igers #igersph #igerscebu #prayforcebu #prayforboholâ€_ http://t.co/baSU6NhevG,Tue Oct 15 04:32:39 +0000 2013,Cebu City,Related - but not informative
3.89972E+17,RT @cebudailynews: All malls in #Cebu closed. Malls are assessing damage and will be open until further notice.|@iloveaileenyap,Tue Oct 15 04:33:47 +0000 2013,CEB-MNL-CEB-MNL-CEB,Related and informative
3.89972E+17,@WagAssuming: Devastation of Nueva Ecija due to typhoon santi. And now earthquake in Cebu and Bohol.  #PrayForVisayas #PrayForNuevaEcija,Tue Oct 15 04:34:10 +0000 2013,Honeymoon Ave.,Related - but not informative
3.89973E+17,RT @laar_b: Magnitude 7.2 hits Visayas 110 aftershocks as of 11am 20 casualties #prayforcebu #prayforbohol _Ÿ™è_Ÿ™è,Tue Oct 15 04:34:30 +0000 2013,,Related and informative
3.89973E+17,RT @Samledesma: 20 dead in Visayas quake - Yahoo Philippines News http://t.co/adV8rF7hSg,Tue Oct 15 04:35:23 +0000 2013,Queen City of the South,Related and informative
3.89973E+17,RT @WagAssuming: Devastation of Nueva Ecija due to typhoon santi. And now earthquake in Cebu and Bohol.  #PrayForVisayas #PrayForNuevaEcija,Tue Oct 15 04:35:45 +0000 2013,Philippines,Related - but not informative
3.89973E+17,RT @krungy21: #prayforbohol #prayforcebu,Tue Oct 15 04:36:41 +0000 2013,"Frisco, Quezon city",Related - but not informative
3.89973E+17,Officials: Death Toll Rises to 20 in 7.2-Magnitude Quake in Central Philippines: Officials: Death toll rises t... http://t.co/ei8o0bc2y4,Tue Oct 15 04:36:54 +0000 2013,,Related and informative
