,Tweet_ID,Tweet_Text,Info,feature_a,feature_b,feature_c,created_at,location
81,389933592228290560,RT @kenzhuxiaotian: “@itsbarbiexu: prayers to people of philippines affected by magnitude 7 earthquake. hope all is safe” -Be safe guys!,1,"20 words, the 12 word","RT,@kenzhuxiaotian,“@itsbarbiexu,prayers,to,people,of,philippines,affected,by,magnitude,7,earthquake,hope,all,is,safe”,Be,safe,guys","7, hope",,
82,389933822936367104,"Felt sorry for the victims of the magnitude 7.2 #earthquake in Bohol,Philippines :((",1,"13 words, the 9 word","Felt,sorry,for,the,victims,of,the,magnitude,72,earthquake,in,BoholPhilippines,((","7.2, in",Tue Oct 15 02:00:42 +0000 2013,
83,389933898433835008,"For a Boholano OFW like me, walang ibang magawa sa ngayon kundi ang magdasal at umiyak. #prayforBohol",1,"17 words, the -1 word","For,a,Boholano,OFW,like,me,walang,ibang,magawa,sa,ngayon,kundi,ang,magdasal,at,umiyak,prayforBohol",", ",Tue Oct 15 02:01:00 +0000 2013,"Bangkok, Thailand"
84,389933999084171264,RT @yongchavezLA: RT @NBCNews: 7.2 quake strikes near one of Philippines' largest cities. Reuters &amp; local media report 4 killed http://t.co…,1,"21 words, the -1 word","RT,@yongchavezLA,RT,@NBCNews,72,quake,strikes,near,one,of,Philippines',largest,cities,Reuters,&amp,local,media,report,4,killed,http//tco…",", ",,
85,389934313669918720,RT @LANow: No California tsunami threat after 7.2 earthquake in Philippines http://t.co/5j8N1TsdLm,1,"12 words, the 8 word","RT,@LANow,No,California,tsunami,threat,after,72,earthquake,in,Philippines,http//tco/5j8N1TsdLm","7.2, in",Tue Oct 15 02:02:39 +0000 2013,An Alternate Alien Universe
86,389934468854603777,RT @GasiaKTVU: #breaking Radio reports say a 7.2-magnitude quake has killed at least 4 people in central Philippines @KTVU,1,"19 words, the -1 word","RT,@GasiaKTVU,breaking,Radio,reports,say,a,72magnitude,quake,has,killed,at,least,4,people,in,central,Philippines,@KTVU",", ",Tue Oct 15 02:03:16 +0000 2013,sfc
87,389934649197096960,RT @ABC7: PHILIPPINES #EARTHQUAKE: Radio reports say 7.2-mag. quake has killed at least 4 people in central Philippines http://t.co/QTOTifx…,1,"19 words, the 3 word","RT,@ABC7,PHILIPPINES,EARTHQUAKE,Radio,reports,say,72mag,quake,has,killed,at,least,4,people,in,central,Philippines,http//tco/QTOTifx…","PHILIPPINES, Radio",Tue Oct 15 02:03:59 +0000 2013,"Manila, Philippines"
88,389934682747322368,"RT @BBCBreaking: 7.2 magnitude earthquake hits central Philippines, killing four, but no tsunami expected say officials http://t.co/5iok6dD…",1,"17 words, the 4 word","RT,@BBCBreaking,72,magnitude,earthquake,hits,central,Philippines,killing,four,but,no,tsunami,expected,say,officials,http//tco/5iok6dD…","magnitude, hits",Tue Oct 15 02:04:07 +0000 2013,"Bicol Region, Republic of the Philippines"
89,389934775022387200,Just found out about what happened in #bohol.. saw pictures of churches ruined. :(( #keepsafe #earthquakes,1,"16 words, the 15 word","Just,found,out,about,what,happened,in,bohol,saw,pictures,of,churches,ruined,((,keepsafe,earthquakes","#keepsafe, ",Tue Oct 15 02:04:29 +0000 2013,"saskatoon, SK"
90,389935026705416192,“@gabyramaaaa: Loboc Church in Bohol #prayforbohol http://t.co/G1ZOvh5Zgl”,1,"7 words, the -1 word","“@gabyramaaaa,Loboc,Church,in,Bohol,prayforbohol,http//tco/G1ZOvh5Zgl”",", ",Tue Oct 15 02:05:29 +0000 2013,"Nashville, TN"
91,389935244788256768,RT @ABC7: PHILIPPINES #EARTHQUAKE: Radio reports say 7.2-mag. quake has killed at least 4 people in central (more) http://t.co/MHGv5ifvHZ,1,"19 words, the 3 word","RT,@ABC7,PHILIPPINES,EARTHQUAKE,Radio,reports,say,72mag,quake,has,killed,at,least,4,people,in,central,(more),http//tco/MHGv5ifvHZ","PHILIPPINES, Radio",Tue Oct 15 02:06:21 +0000 2013,Land called PARAISO --PH
92,389935857157033985,RT @AP: BREAKING: Radio reports say a 7.2-magnitude quake has killed at least 4 people in central Philippines,1,"18 words, the -1 word","RT,@AP,BREAKING,Radio,reports,say,a,72magnitude,quake,has,killed,at,least,4,people,in,central,Philippines",", ",Tue Oct 15 02:08:47 +0000 2013,Boston & Paris
93,389936528245268480,#PrayforBoholandCebu #PrayForBohol #PrayForCarmenBohol 🙏🙏,1,"4 words, the -1 word","PrayforBoholandCebu,PrayForBohol,PrayForCarmenBohol,🙏🙏",", ",,
94,389937308406775808,Magnitude 7.2 is no more joke.. #PrayForBohol,1,"7 words, the -1 word","Magnitude,72,is,no,more,joke,PrayForBohol",", ",,
95,389938008851365889,"#PrayforVisayas Kanta nalang ako, para hindi ma rattle :( :(",1,"10 words, the -1 word","PrayforVisayas,Kanta,nalang,ako,para,hindi,ma,rattle,(,(",", ",Tue Oct 15 02:17:20 +0000 2013,"Queen City of the South, Cebu!"
96,389938067554852865,please pray for #Bohol,1,"4 words, the -1 word","please,pray,for,Bohol",", ",Tue Oct 15 02:17:34 +0000 2013,
97,389939166479257601,"RT @BBCBreaking: 7.2 magnitude earthquake hits central Philippines, killing four, but no tsunami expected say officials http://t.co/5iok6dD…",1,"17 words, the 4 word","RT,@BBCBreaking,72,magnitude,earthquake,hits,central,Philippines,killing,four,but,no,tsunami,expected,say,officials,http//tco/5iok6dD…","magnitude, hits",Tue Oct 15 02:21:56 +0000 2013,City of Stars
98,389939170652590080,RT @ABC7: PHILIPPINES #EARTHQUAKE: Radio reports say 7.2-mag. quake has killed at least 4 people in central Philippines http://t.co/QTOTifx…,1,"19 words, the 3 word","RT,@ABC7,PHILIPPINES,EARTHQUAKE,Radio,reports,say,72mag,quake,has,killed,at,least,4,people,in,central,Philippines,http//tco/QTOTifx…","PHILIPPINES, Radio",,
99,389939254559662081,Sending my prayers to all those affected by 7.2 magnitude earthquake that just hit the Philippines.,1,"16 words, the 10 word","Sending,my,prayers,to,all,those,affected,by,72,magnitude,earthquake,that,just,hit,the,Philippines","magnitude, that",Tue Oct 15 02:22:17 +0000 2013,
100,389939543966613504,RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay ♡,1,"17 words, the 7 word","RT,@alliharvard,i,just,heard,about,the,earthquake,in,the,philippines,i,hope,everyone,is,okay,♡","the, in",Tue Oct 15 02:23:26 +0000 2013,221b baker st
101,389940261180022784,RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay ♡,1,"17 words, the 7 word","RT,@alliharvard,i,just,heard,about,the,earthquake,in,the,philippines,i,hope,everyone,is,okay,♡","the, in",,
102,389940768703406081,"Before anything else, #PrayforVisayas",1,"4 words, the -1 word","Before,anything,else,PrayforVisayas",", ",Tue Oct 15 02:28:18 +0000 2013,seoul
103,389940814844932096,"RT @Elcid_Lao: The Miraculous Famous Dauis Church of Panglao, Bohol destroyed!!! @ABSCBNNews Photo: Thara co #PrayForBohol http://t.co/DAl1…",1,"17 words, the -1 word","RT,@Elcid_Lao,The,Miraculous,Famous,Dauis,Church,of,Panglao,Bohol,destroyed,@ABSCBNNews,Photo,Thara,co,PrayForBohol,http//tco/DAl1…",", ",,
104,389941125185687552,RT @enzodeocales: 411 Year old Loboc Church in Bohol is badly damaged by a 7.2 earthquake. Very heartbreaking ;'(( #PrayForBohol http://t.c…,1,"21 words, the 15 word","RT,@enzodeocales,411,Year,old,Loboc,Church,in,Bohol,is,badly,damaged,by,a,72,earthquake,Very,heartbreaking,'((,PrayForBohol,http//tc…","7.2, Very",Tue Oct 15 02:29:43 +0000 2013,City of Stars
105,389941297169321985,At least 4 people killed after 7.2 #earthquake hits central #Philippines. #least (http://t.co/3UVVRfBCDs),1,"13 words, the 7 word","At,least,4,people,killed,after,72,earthquake,hits,central,Philippines,least,(http//tco/3UVVRfBCDs)","7.2, hits",Tue Oct 15 02:30:24 +0000 2013,News That Really Matters!
106,389941297173508097,4 Killed in Philippines Earthquake http://t.co/eJgUk1ZhdQ,1,"6 words, the 4 word","4,Killed,in,Philippines,Earthquake,http//tco/eJgUk1ZhdQ","Philippines, http://t.co/eJgUk1ZhdQ",,
107,389941557203185665,"A 7.2-magnitude earthquake struck in southeastern Philippines, says USGS. via @cnnbrk",1,"11 words, the 2 word","A,72magnitude,earthquake,struck,in,southeastern,Philippines,says,USGS,via,@cnnbrk","7.2-magnitude, struck",Tue Oct 15 02:31:26 +0000 2013,
108,389941670466166784,Mayor Rama announced no classes for both private and public schools until tomorrow. #cebu #earthquakePH | via @cebudailynews,1,"18 words, the 14 word","Mayor,Rama,announced,no,classes,for,both,private,and,public,schools,until,tomorrow,cebu,earthquakePH,|,via,@cebudailynews","#cebu, |",Tue Oct 15 02:31:53 +0000 2013,"Manila, Philippines"
109,389941934720299008,RT @YsaGalan: this is what happened to Baclayon Church. One of the oldest church in Philippines. #earthquake #cebuearthquake http://t.co/8G…,1,"19 words, the 16 word","RT,@YsaGalan,this,is,what,happened,to,Baclayon,Church,One,of,the,oldest,church,in,Philippines,earthquake,cebuearthquake,http//tco/8G…","Philippines., #cebuearthquake",,
110,389942765183696897,RT @BILLYversCebu: Earthquake!!! First time I felt this.  #PrayforVisayas,1,"10 words, the 2 word","RT,@BILLYversCebu,Earthquake,First,time,I,felt,this,PrayforVisayas","@BILLYversCebu:, First",Tue Oct 15 02:36:14 +0000 2013,"San Diego, California"
111,389942966506500096,Magnitude 7.1 earthquake hits the Philippines! CNN,1,"7 words, the 2 word","Magnitude,71,earthquake,hits,the,Philippines,CNN","7.1, hits",Tue Oct 15 02:37:02 +0000 2013,"UNDP New York, USA"
112,389943318836047872,RT @QueenPetraK: 1 Retweet = 1 Prayer  #PrayforVisayas,1,"9 words, the -1 word","RT,@QueenPetraK,1,Retweet,=,1,Prayer,PrayforVisayas",", ",Tue Oct 15 02:38:26 +0000 2013,
113,389943503364849665,RT @FeedTheChildren: Please pray for the people of the Philippines. A 7.2 earthquake hit Cebu and surrounding area today. Two of our staff …,1,"24 words, the 12 word","RT,@FeedTheChildren,Please,pray,for,the,people,of,the,Philippines,A,72,earthquake,hit,Cebu,and,surrounding,area,today,Two,of,our,staff,…","7.2, hit",Tue Oct 15 02:39:10 +0000 2013,"Washington, DC area"
114,389943947956862976,"Bible Prophecy, Rapture, 7.2 Earthquake Philippines Oct 14 2013 | Watch: http://t.co/Xs2KJ3bTba",1,"12 words, the 4 word","Bible,Prophecy,Rapture,72,Earthquake,Philippines,Oct,14,2013,|,Watch,http//tco/Xs2KJ3bTba","7.2, Philippines",Tue Oct 15 02:40:56 +0000 2013,Philippines
115,389944363221934080,RT @earthskyscience: Powerful 7.2-magnitude earthquake has rocked southern islands in Philippines.  http://t.co/d5hdAFcXQE http://t.co/6pUk…,1,"14 words, the 4 word","RT,@earthskyscience,Powerful,72magnitude,earthquake,has,rocked,southern,islands,in,Philippines,http//tco/d5hdAFcXQE,http//tco/6pUk…","7.2-magnitude, has",Tue Oct 15 02:42:35 +0000 2013,@localhost/localgroup
116,389944447108014080,Magnitude-7.1 earthquake hits the Philippines:        http://t.co/wBso0bkbij,1,"13 words, the 1 word","Magnitude71,earthquake,hits,the,Philippines,http//tco/wBso0bkbij","Magnitude-7.1, hits",Tue Oct 15 02:42:55 +0000 2013,Dubai
117,389944585511641088,RT @QueenPetraK: 1 Retweet = 1 Prayer  #PrayforVisayas,1,"9 words, the -1 word","RT,@QueenPetraK,1,Retweet,=,1,Prayer,PrayforVisayas",", ",Tue Oct 15 02:43:28 +0000 2013,
118,389945084617031680,Historical Loboc Church after the Earthquake. :(( http://t.co/MNbmjIFl0b #PrayForBohol #PrayForCebu,1,"10 words, the 5 word","Historical,Loboc,Church,after,the,Earthquake,((,http//tco/MNbmjIFl0b,PrayForBohol,PrayForCebu","the, :((",,
119,389946623926620160,"RT @JeJeQueenKATH: Don't Tweet It.. Do IT! mdami n nman pampam, mga eseknadora lalo n mga jejes!!  #PrayForVisayas",1,"19 words, the -1 word","RT,@JeJeQueenKATH,Don't,Tweet,It,Do,IT,mdami,n,nman,pampam,mga,eseknadora,lalo,n,mga,jejes,PrayForVisayas",", ",,
120,389946850444185601,"Sad,sad,sad news...🙏🙏#PrayForBohol #PrayForCebu",1,"3 words, the -1 word","Sadsadsad,news🙏🙏PrayForBohol,PrayForCebu",", ",Tue Oct 15 02:52:28 +0000 2013,"Manila,Philippines"
121,389947026588172290,"It hurts my heart seeing the damage of the earthquake that hit Bohol. The Philippines is my 2nd home, it's part of who I am. Urgh. &lt;/3",1,"27 words, the 9 word","It,hurts,my,heart,seeing,the,damage,of,the,earthquake,that,hit,Bohol,The,Philippines,is,my,2nd,home,it's,part,of,who,I,am,Urgh,&lt/3","the, that",,
122,389947278230052864,Major earthquake hits the Philippines - http://t.co/w16B3PW665,1,"7 words, the 1 word","Major,earthquake,hits,the,Philippines,,http//tco/w16B3PW665","Major, hits",Tue Oct 15 02:54:10 +0000 2013,Thailand
123,389947676717875200,"Lord,help us... #PrayForVisayas",1,"3 words, the -1 word","Lordhelp,us,PrayForVisayas",", ",Tue Oct 15 02:55:45 +0000 2013,Philippines
124,389947907412996096,RT @inquirerdotnet: INFOGRAPHIC: Map locating the epicentre of a 7.1-magnitude quake that hit central Philippines http://t.co/UztvhpRuPq | …,1,"18 words, the -1 word","RT,@inquirerdotnet,INFOGRAPHIC,Map,locating,the,epicentre,of,a,71magnitude,quake,that,hit,central,Philippines,http//tco/UztvhpRuPq,|,…",", ",Tue Oct 15 02:56:40 +0000 2013,
125,389948112904544256,"RT @NewEarthquake: 5.0 earthquake, 2km SSE of Clarin, Philippines. Oct 15 10:42 at epicenter (14m ago, depth 23km). http://t.co/KKMtEbCOWg",1,"19 words, the 1 word","RT,@NewEarthquake,50,earthquake,2km,SSE,of,Clarin,Philippines,Oct,15,1042,at,epicenter,(14m,ago,depth,23km),http//tco/KKMtEbCOWg","RT, 5.0",Tue Oct 15 02:57:29 +0000 2013,本丸の落とし穴の中
126,389948372963979264,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Y…,1,"19 words, the 12 word","RT,@ilovejamich,The,historical,Loboc,Church,in,Bohol,(,Before,&amp,after,earthquake,PrayForVisayas,God,bless,the,Philippines,http//tco/Y…","after, #PrayForVisayas",,
127,389948565880967168,RT @YanTayoEh: Loboc Church in Bohol then and now after the 7.2 magnitude earthquake just today #earthquake #PrayForVisayas (c) http://t.co…,1,"20 words, the 13 word","RT,@YanTayoEh,Loboc,Church,in,Bohol,then,and,now,after,the,72,magnitude,earthquake,just,today,earthquake,PrayForVisayas,(c),http//tco…","magnitude, just",,
128,389948574282158081,RT @GandangGabiVice: This is really heartbreaking :'( #PrayForVisayas http://t.co/PihNhUmwiW,1,"9 words, the -1 word","RT,@GandangGabiVice,This,is,really,heartbreaking,'(,PrayForVisayas,http//tco/PihNhUmwiW",", ",,
129,389948620432101376,RT @BILLYversCebu: So this is what happened to Gaisano country mall. #PrayForVisayas http://t.co/AV3zX8TkXV,1,"13 words, the -1 word","RT,@BILLYversCebu,So,this,is,what,happened,to,Gaisano,country,mall,PrayForVisayas,http//tco/AV3zX8TkXV",", ",Tue Oct 15 02:59:30 +0000 2013,Pasig City
130,389948708512464896,I hope you really pray for them because your tweets won't make a difference #PrayforVisayas,1,"15 words, the -1 word","I,hope,you,really,pray,for,them,because,your,tweets,won't,make,a,difference,PrayforVisayas",", ",,
131,389948880474763264,RT @GandangGabiVice: This is really heartbreaking :'( #PrayForVisayas http://t.co/PihNhUmwiW,1,"9 words, the -1 word","RT,@GandangGabiVice,This,is,really,heartbreaking,'(,PrayForVisayas,http//tco/PihNhUmwiW",", ",Tue Oct 15 03:00:32 +0000 2013,
132,389948922413592576,Emang di pilipina ada apaan min ?@Update_Transfer: #PrayForPhilippines #PrayForVisayas,1,"9 words, the -1 word","Emang,di,pilipina,ada,apaan,min,@Update_Transfer,PrayForPhilippines,PrayForVisayas",", ",Tue Oct 15 03:00:42 +0000 2013,
133,389948989539237888,RT @owyposadas: Awwwww :( #PrayForVisayas,1,"5 words, the -1 word","RT,@owyposadas,Awwwww,(,PrayForVisayas",", ",,
134,389949027283775488,Let's say our prayers for those affected by the earthquake. #PrayForVisayas #earthquakePH,1,"12 words, the 9 word","Let's,say,our,prayers,for,those,affected,by,the,earthquake,PrayForVisayas,earthquakePH","the, #PrayForVisayas",Tue Oct 15 03:01:07 +0000 2013,"Metro Manila, Philippines"
135,389949065036722177,"RT @ryanb0n: Pray it really works. Dont tweet it, just do it!!  #PrayforVisayas",1,"14 words, the -1 word","RT,@ryanb0n,Pray,it,really,works,Dont,tweet,it,just,do,it,PrayforVisayas",", ",,
136,389949367009808384,@G2BArmyCebu Keepsafe ! #PrayForVisayas #PrayForCebu  -- H♥,1,"8 words, the -1 word","@G2BArmyCebu,Keepsafe,,PrayForVisayas,PrayForCebu,,H♥",", ",Tue Oct 15 03:02:28 +0000 2013,
137,389949492839342080,"RT @NewEarthquake: 7.2 earthquake, 2km S of Nueva Vida Sur, Philippines. Oct 15 08:12 at epicenter (10m ago, 25km Tagbilaran, depth... http…",1,"22 words, the 1 word","RT,@NewEarthquake,72,earthquake,2km,S,of,Nueva,Vida,Sur,Philippines,Oct,15,0812,at,epicenter,(10m,ago,25km,Tagbilaran,depth,http…","RT, 7.2",Tue Oct 15 03:02:58 +0000 2013,"Death March km00, Philippines"
138,389949580919324672,Praying for everyone in Bohol and Cebu esp. for my relatives there. #PrayforBohol #PrayForCebu,1,"14 words, the -1 word","Praying,for,everyone,in,Bohol,and,Cebu,esp,for,my,relatives,there,PrayforBohol,PrayForCebu",", ",,
139,389950365258350592,@tomlinsondisney yep. search for #PrayForVisayas and you'll see the church is destroyed by the earthquake :(,1,"16 words, the 14 word","@tomlinsondisney,yep,search,for,PrayForVisayas,and,you'll,see,the,church,is,destroyed,by,the,earthquake,(","the, :(",Tue Oct 15 03:06:26 +0000 2013,
140,389950730175389696,RT @GandangGabiVice: This is really heartbreaking :'( #PrayForVisayas http://t.co/PihNhUmwiW,1,"9 words, the -1 word","RT,@GandangGabiVice,This,is,really,heartbreaking,'(,PrayForVisayas,http//tco/PihNhUmwiW",", ",Tue Oct 15 03:07:53 +0000 2013,Manila
141,389950767898951681,RT @SaklapFriend: God is good all the time. #PrayForVisayas,1,"9 words, the -1 word","RT,@SaklapFriend,God,is,good,all,the,time,PrayForVisayas",", ",Tue Oct 15 03:08:02 +0000 2013,Republic of the Philippines
142,389950814061486080,#PrayForVisayas Earthquake go away don't come again another day .. people wants to live in peace ...,1,"17 words, the 1 word","PrayForVisayas,Earthquake,go,away,don't,come,again,another,day,,people,wants,to,live,in,peace,","#PrayForVisayas, go",Tue Oct 15 03:08:13 +0000 2013,FOLLOW @iwillbeyourmelody
143,389950969225568257,#PrayForVisayas Keep safe everyone! :(,1,"5 words, the -1 word","PrayForVisayas,Keep,safe,everyone,(",", ",Tue Oct 15 03:08:50 +0000 2013, ☁ away from reality ☁
144,389951472546226176,RT @kristeeelclear: Bohol &lt;/3 :( Please pray for our fellow Filipinos affected by the earthquake #PrayForVisayas,1,"16 words, the 14 word","RT,@kristeeelclear,Bohol,&lt/3,(,Please,pray,for,our,fellow,Filipinos,affected,by,the,earthquake,PrayForVisayas","the, #PrayForVisayas",,
145,389951510315941888,RT @japantimes: 7.2M quake jolts Philippines http://t.co/U2MJ09U5V6,1,"7 words, the -1 word","RT,@japantimes,72M,quake,jolts,Philippines,http//tco/U2MJ09U5V6",", ",Tue Oct 15 03:10:59 +0000 2013,エフヨコ
146,389951606768558080,RT @owyposadas: Awwwww :( #PrayForVisayas,1,"5 words, the -1 word","RT,@owyposadas,Awwwww,(,PrayForVisayas",", ",,
147,389951820660895744,11:11 #PrayForVisayas sana okay lang sila,1,"6 words, the -1 word","1111,PrayForVisayas,sana,okay,lang,sila",", ",,
148,389951933924274176,"RT @juanxi: Please spread the word. Mga kababayan sa Visayas, please use #rescuePH for information about people needing rescue. We will...",1,"21 words, the -1 word","RT,@juanxi,Please,spread,the,word,Mga,kababayan,sa,Visayas,please,use,rescuePH,for,information,about,people,needing,rescue,We,will",", ",Tue Oct 15 03:12:40 +0000 2013,"Gen. Santos City, Philippines"
